NCT Number,Study Title,Study URL,Acronym,Study Status,Brief Summary,Study Results,Conditions,Interventions,Primary Outcome Measures,Secondary Outcome Measures,Other Outcome Measures,Sponsor,Collaborators,Sex,Age,Phases,Enrollment,Funder Type,Study Type,Study Design,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Locations,Study Documents
NCT03465761,Staged Bilateral Exablate Treatment of Medication Refractory Essential Tremor,https://clinicaltrials.gov/study/NCT03465761,,RECRUITING,"The objective of this prospective, multi-site, single-arm, open-label study is to capture the safety and efficacy (outcome) of bilateral staged Exablate treatment in subjects with bilateral medication-refractory essential tremor (ET). The staged second procedure will be performed at least 9 months after the first side. The benefit of real-time feedback will allow the physician to maximize benefit without jeopardizing safety.

This study is designed as a prospective, open-label, single arm, multi-site study design.",NO,Essential Tremor,DEVICE: ExAblate,"Clinical Rating Scale for Tremor (CRST), The CRST is a standard tremor rating scale which measures subjects' tremor (Part A), motor Function (Part B), and Activities of Daily Living (Part C). Scores range from 0-4 with 0 being no tremor., Baseline through Month 12 after First and Second Treatment|Incidence of Device and Procedure related Adverse Events, All AEs will be reported and categorized by investigators in relation to the device or procedure, disease or unrelated to the device or procedures and categorized by first or second Exablate thalamotomy., Treatment through Month 12 after Second Treatment",,,InSightec,,ALL,"ADULT, OLDER_ADULT",NA,30,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,ET003,2019-01-03,2023-06,2023-12,2018-03-14,,2022-12-20,"HM CINAC, Móstoles, Madrid, Spain|Imperial College, London, SE1 6LH, United Kingdom",
NCT04501484,Bilateral Essential Tremor Treatment With FUS,https://clinicaltrials.gov/study/NCT04501484,BEST-FUS,RECRUITING,"Combined Phase II/III, multi-center, prospective, single-blinded trial.

Ten (10) patients with who previously underwent successful and uncomplicated MRgFUS thalamotomy for essential tremor will undergo a contralateral treatment. The incidence of side effects will be determined at 1 and 3 months postoperatively, graded per the CTCAE v5 and analyzed by a data safety monitoring board. Upon successful review, this Phase II trial will be converted to a Phase III trial of utility that will enrol 40 additional patients. The primary outcome will be the change in QUEST score at 12 months postoperatively, as well as a patient-reported assessment of Health Utility. Secondary outcomes will include objective tremor, gait and speech assessments (filmed and scored by blinded evaluators), as well as quality of life questionnaires and adverse events questionnaires. Outcomes will be assessed immediately after the procedure, as well as 1, 3, 12, 24 and 36 months post-operatively.",NO,Essential Tremor,PROCEDURE: Magnetic Resonance-guided Focused Ultrasound VIM Thalamotomy,"Change in QUEST Score, Difference in QUEST score between baseline and the 12-month follow-up, with statistical significance defined as p = 0.05 and a minimum clinically important difference (MCID) defined as 5, 12 months|Patient-based Assessment of Utility, A patient-reported assessment of utility after 12 months using the question ""Knowing what you know now, would you do this treatment again?""., 12 months","Gait Assessment (NRS-11), Patient-reported and blinded observer rating of the patient's ability to walk (Numerical rating scale (NRS-11) from 0 to 10, with 10 being best), Immediately after surgery, post operative month 1, 3, 12, 24, 36|Gait Assessment (missteps), Number of missteps in a 6 m standardized tandem walk, Immediately after surgery, post operative month 1, 3, 12, 24, 36|Falls, Number of falls in last month, Post operative month 1, 3, 12, 24, 36|Speech Assessment (NRS-11), Patient-reported and blinded observer rating of the patient's ability to speak (Numerical rating scale (NRS-11) from 0 to 10, with 10 being best), Immediately after surgery, post operative month 1, 3, 12, 24, 36|Numbness, Incidence of new-onset numbness, Immediately after surgery, post operative month 1, 3, 12, 24, 36|Dysgeusia, Incidence of taste alterations, Immediately after surgery, post operative month 1, 3, 12, 24, 36|Other adverse events, Incidence of other adverse events as classified in the CTCAE, Immediately after surgery, post operative month 1, 3, 12, 24, 36|Tremor (CRST), Assessment of tremor using the Clinical Rating Scale for Tremor (CRST) parts A (0-88) and B (0-36), higher scores correspond to a worse tremor)., Immediately after surgery, post operative month 1, 3, 12, 24, 36|Quality of life (QUEST), QUality of life in ESsential Tremor (QUEST) questionnaire (0-100%, higher scores correspond to a worse quality of life), Post operative month 1, 3, 12, 24, 36|Quality of life (CRST part C), Part C of the Clinical Rating Scale for Tremor (CRST) (0-32, higher scores correspond to a worse quality of life), Post operative month 1, 3, 12, 24, 36|Health Utility (EQ-5D-5L), Health Utility measured using the EQ-5D-5L and computed using the Canadian preference weights. Values range from 0 to 1, with 1 representing a perfect health., Post operative month 1, 3, 12, 24, 36",,"University Health Network, Toronto",Université de Sherbrooke,ALL,"ADULT, OLDER_ADULT",NA,50,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,20-5172,2020-07-08,2024-10,2024-10,2020-08-06,,2022-05-17,"Toronto Western Hospital, University Health Network, Toronto, Ontario, M5T 2S8, Canada",
NCT05008094,The Epidemiology of Parkinson's Disease in Croatia and the Influence of Genetic Factors and Microbiota on the Progression and Treatment Outcomes of the Disease (GiOPARK),https://clinicaltrials.gov/study/NCT05008094,GiOPARK,UNKNOWN,"Parkinson's disease (PD) is the second most common neurodegenerative disease, which affects 2-3% of the general population above 65 years. There are significant differences in incidence depending on geographical location, race, and ethnicity. The exact cause of the disease is still unknown, but the role of genetic and environmental factors has already been established. Certain genetic forms of the disease make up for a small percentage, so it is thought that environmental factors have a more significant impact on the development of the disease. The incidence of PD is higher in people exposed to significant quantities of pesticides and traumatic brain injury, while there is a smaller incidence in smokers and people consuming more significant quantities of caffeine. The project will finish in four years, with the first 20 months dedicated to the first phase (genetic-epidemiological research), and the entirety of the 48 months for the second phase of the project (prospective clinical research).

The main goal of the first phase of the project is to determine which genetic mutations are the ones most represented in the Croatian population afflicted with the familial form of PD. In the second phase the main goal is to determine the influence of genetic factors and microbiological factors on the disease's progression as well as on the treatment outcomes. Specific goals of this part of the project are to determine how many patients in the general population of PD patients present with a genetic disorder and which genes have a role in that disorder, as well as determine the composition of intestinal and oral microbiota both in the patient test group and the healthy control group. Furthermore, specific goals are to evaluate the effects of standard PD treatment on the composition of microbiota, neurodegeneration progression and the activity of neuroinflammation in the central nervous system (CNS) and to examine whether there is a link between the physiological and the pathophysiological function of microbiota, using markers of disease progression and glial activity. Last specific goal is to analyze potential pathological conformation protein forms that could be used as a biomarker in early stages of the disease and a biomarker of disease progression.

The first phase of the study will provide the first epidemiologic data on the familial form of PD, as well as the mutations most represented in patients with PD in Croatia. Additionally, the prospective clinical study will contribute to enlightening the intertwined effects of genetic and environmental factors in the emergence and progression of the disease, as well as their effect on treatment outcome. Intestinal and oral microbiota composition analysis will determine whether there is a difference between PD and the healthy population while using the short-chain fatty acid profile will determine the metabolic differences between the two groups. Analyzing the markers of CNS homeostasis, inflammation, and neuroglial function will determine the progression of the disease and also correlate them to genetic factors as well as the microbiota function and composition. Analyzing the pathological conformation forms of alpha-synuclein could lead to the discovery of novel biomarkers in the early stages of the disease, as well as to follow the progression of the disease",NO,Parkinson Disease|Genetic Disease|Microbiota|Neuro-Degenerative Disease|Neuroinflammatory Response,DIAGNOSTIC_TEST: Whole-exome sequencing|DIAGNOSTIC_TEST: Microbiota sequencing|DIAGNOSTIC_TEST: Magnetic resonance imaging|DIAGNOSTIC_TEST: Transcranial ultrasound and Electroencephalography|DIAGNOSTIC_TEST: ELISA (Enzyme-Linked Immunosorbent Assay)|DIAGNOSTIC_TEST: Fluorescent correlation spectroscopy (FCS),"Genetic mutations in familial or early onset Croatian Parkinson's disease patients, Determining which genetic mutations are the ones most represented in the Croatian population afflicted with the familiar or early onset form of PD., 20 months|Influence of genetic factors on the disease's progression and treatment outcomes., Determining the influence of genetic factors on the disease's progression and treatment outcomes., 48 months|Influence of microbiological factors on the disease's progression and treatment outcomes., Determining the influence of microbiological factors on the disease's progression and treatment outcomes., 48 months","Genetic factors in general Croatian Parkinson's disease patients, determining how many patients in the general population of PD patients are linked with genes and which genes have a role in that disorder., 48 months|Composition of microbiota in Croatian PD patients and controls, Determining the composition of intestinal and oral microbiota both in the patient test group and the healthy control group., 48 months|Effects of Parkinson's disease treatment on microbiota and inflammatory response in Parkinson's disease patients, Evaluating the effects of standard PD treatment on the composition of microbiota, neurodegeneration progression and the activity of neuroinflammation in the CNS., 48 months|Influence of microbiota and inflammatory factors on progression and treatment in Croatian PD patients, Examining whether there is a link between the physiological and the pathophysiological function of microbiota, using markers of disease progression and glial activity., 48 months|Pathological alpha-synuclein conformation in PD patients and controls, Analyze potential pathological conformation protein forms that could be used as a biomarker in the early stages of the disease and a biomarker of disease progression, 48 months.",,Clinical Hospital Center Rijeka,University Medical Centre Ljubljana|Croatian Science Foundation|Karolinska Institutet,ALL,"ADULT, OLDER_ADULT",,300,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,IP-2019-04-7276,2020-05-01,2023-08-01,2024-02-01,2021-08-17,,2021-08-17,"Clinical Hospital Center Rijeka, Rijeka, 51000, Croatia",
NCT04661241,Mapping the Target for the MRgFUS Treatment of Tremor,https://clinicaltrials.gov/study/NCT04661241,,COMPLETED,The purpose of this investigation is to determine the optimal DRT/VIM target location and its safety margins based on MR-SISET imaging features by comparing with postoperative lesions and clinical outcomes in patients with tremor who will undergo the MRgFUS tremor therapy.,NO,"Tremor, Essential|Parkinson's Disease",OTHER: Automatic DRT/VIM target-recognition method using MR-SISET and ML approaches|OTHER: Routine clinical MRI protocol,"Tremor improvement, A routine clinical follow-up will be performed to assess the severity of tremor after the treatment (\~ 6 weeks) by the clinician. Patients will be categorized into three groups based on their outcome: a good clinical outcome (\>65% tremor improvement), a moderate outcome (\>33%, but \<66% tremor improvement) and a poor outcome (\<33% tremor improvement)., 6 weeks",,,NYU Langone Health,,ALL,"ADULT, OLDER_ADULT",NA,6,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: SINGLE (CARE_PROVIDER)|Primary Purpose: OTHER,20-00981,2020-09-10,2022-06-15,2022-06-15,2020-12-10,,2022-08-15,"NYU Langone, New York, New York, 10016, United States",
NCT02289560,Continued Access Protocol: ExAblate Transcranial MR Guided Focused Ultrasound for the Treatment of Essential Tremors,https://clinicaltrials.gov/study/NCT02289560,,ACTIVE_NOT_RECRUITING,"The objective of this prospective, multi site, single-arm study is to capture the efficacy of treatment using the ExAblate Transcranial System and to further demonstrate safety in medication-refractory tremor in patients with essential tremor (ET).",NO,Essential Tremor,DEVICE: Transcranial ExAblate,"The incidence and severity of adverse events (AEs), intraoperative","Effectiveness of the ExAblate Transcranial MRgFUS treatment of medication-refractory Essential Tremor (ET) will be determined using the Clinical Rating Scale for Tremor (CRST), participants will be followed from the date of treatment until study completion, approximately up to 12 months",,InSightec,,ALL,"ADULT, OLDER_ADULT",NA,50,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,ET002CA,2015-04,2022-12,2022-12,2014-11-13,,2022-12-20,"Stanford University Medical Center, Stanford, California, 94305, United States|University of Maryland Medical System, Baltimore, Maryland, 21201, United States|Brigham and Women's Hospital, Boston, Massachusetts, 02115, United States|The Ohio State Wexner Medical Center, Columbus, Ohio, 43210, United States|University of Pennsylvania, Philadelphia, Pennsylvania, 19106, United States|University of Virginia, Charlottesville, Virginia, 22908, United States|Swedish Medical Center, Seattle, Washington, 98122, United States",
NCT06232629,Towards Noninvasive DBS of the Basal Ganglia in Parkinson's Disease Using TUS,https://clinicaltrials.gov/study/NCT06232629,,ACTIVE_NOT_RECRUITING,"Transcranial Ultrasound Stimulation (TUS) is an emerging non-invasive brain stimulation technique capable of targeting both superficial and deep brain areas with high spatial resolution, down to a few cubic millimeters. In this study, the investigators aim to use TUS to non-invasively modulate the globus pallidus internus (GPi) in patients with Parkinson's disease (PD) and dystonia. These patients have previously been implanted with deep brain stimulation (DBS) leads. The investigators plan to simultaneously record local field potentials (LFPs) from the DBS leads using the Percept PC device (Medtronic Inc.) while the DBS is turned off. The study's goal is to investigate the mechanism of action of TUS and its neuromodulatory effects on LFPs recorded from the GPi. This will enable us to compare the effects of TUS with those of DBS.",NO,Parkinson Disease|Dystonia,DEVICE: TUS Active|DEVICE: TUS Sham,"Any treatment-related adverse events and side effects of TUS applications, Adverse effects or side effects, as reported by the neurologist participating throughout the study, will be documented. The neurologist will conduct comprehensive neurological assessments, including cranial nerve evaluations, strength tests, sensory and memory examinations, as well as assessments of coordination and reflexes., Two assessments will be conducted during each study visit: one at baseline (within the first minute of the study) and the other upon completion of the study visit (between 150 and 180 minutes after the study visit initiation).|Modulations in the amplitude of the LFP power spectrum, The power modulations will be measured across different frequencies (theta, alpha, beta) and at different time points (before, during, and after TUS application at each visit)., 4-minute long recordings at 1) Baseline (10 minutes before TUS), 2) during TUS (lasting either 120 seconds or 40 seconds, depending on the protocol), 3) 10 minutes after TUS, 4) 30 minutes after TUS, and 5) 45 minutes after TUS","Modulations of the aperiodic activities derived from the LFPs, The LFPs will be fitted to classical models of synaptic plasticity. The aperiodic activities derived from the LFPs, along with the results from the synaptic plasticity models, will be compared to investigate the potential mechanisms underlying neuroplasticity induced by TUS., 4-minute long recordings at 1) Baseline (10 minutes before TUS), 2) during TUS (lasting either 120 seconds or 40 seconds, depending on the protocol), 3) 10 minutes after TUS, 4) 30 minutes after TUS, and 5) 45 minutes after TUS",,"University Health Network, Toronto",,ALL,"ADULT, OLDER_ADULT",NA,10,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",20-5740#4,2023-08-01,2024-02-28,2024-03-30,2024-01-31,,2024-02-01,"Toronto Western Hospital, Toronto, Ontario, M5T 2S8, Canada",
NCT05592028,High Intensity Focused Ultrasound for X-linked Dystonia-parkinsonism,https://clinicaltrials.gov/study/NCT05592028,,AVAILABLE,"X-linked dystonia-parkinsonism (XDP) is a rare, X-linked, adult-onset, and progressive movement disorder seen almost exclusively in men from Panay Island in the Philippines. The disease is associated with mutations involving the DYT3/TAF1 gene, and all the cases described so far have been linked to Filipino ancestry. Although XDP is very rare globally, the prevalence is 5.74 per 100,000 individuals in Panay Island and 0.31 per 100,000 in the Philippines as a whole. Majority of patients (95%) were males, and the mean age of onset was 39 years. The mean duration of illness was 16 years, and the mean age of death was 55.6 years.",NO,X-Linked Dystonia Parkinsonism,DEVICE: transcranial magnetic resonance-guided focused ultrasound pallidothalamic tractotomy,,,,University of the Philippines Manila - Philippine General Hospital,,MALE,"ADULT, OLDER_ADULT",,,OTHER,EXPANDED_ACCESS,,DoN-001,,,,2022-10-24,,2022-10-24,"Philippine General Hospital, Manila, 1000, Philippines",
NCT05475340,Open Label Study for the Use of Transcranial Ultrasound Treatment of Tremor,https://clinicaltrials.gov/study/NCT05475340,,RECRUITING,The purpose of this Phase I open label study is to evaluate longer term tolerability and potential effectiveness of transcranial ultrasound in people with tremor as a results of Parkinson's Disease or Essential Tremor.,NO,Tremor|Parkinson Disease|Essential Tremor,DEVICE: Focused Ultrasound,"Essential Tremor Rating Assessment Scale (TETRAS), The Essential Tremor Rating Assessment Scale was developed by the Tremor Research Group to quantify essential tremor severity and its impact on activities of daily living.

The ADL section of TETRAS has 12 items, each rated 0, 1, 2, 3 or 4. The maximum total score is 48. Item 1 addresses speech; item 10 addresses occupational impairment; and item 12 assesses social impact. The other 9 items assess activities that are affected primarily by upperweighting of lower limb tremor in the total performance score., Baseline|Essential Tremor Rating Assessment Scale (TETRAS), The Essential Tremor Rating Assessment Scale was developed by the Tremor Research Group to quantify essential tremor severity and its impact on activities of daily living.

The ADL section of TETRAS has 12 items, each rated 0, 1, 2, 3 or 4. The maximum total score is 48. Item 1 addresses speech; item 10 addresses occupational impairment; and item 12 assesses social impact. The other 9 items assess activities that are affected primarily by upperweighting of lower limb tremor in the total performance score., Through Completion of Study (Average time 8-weeks)","9 Hole Pegboard Task (9 HPT), A validated assessment for fine motor skills, the 9-HPT involves having a participant move 9 pegs individually from starting position to 9 separate peg-holes, as quickly as possible, and to immediately return the 9 pegs to the starting position upon filling the final peg-hole. This is performed separately for each hand. The score is the time (seconds/milliseconds) that it takes to complete the task, recorded separately for dominant and non-dominant hands. The minimum detectable change is 2.6 seconds for the dominant hand and 1.3 seconds for the non-dominant hand., Baseline|9 Hole Pegboard Task (9 HPT), A validated assessment for fine motor skills, the 9-HPT involves having a participant move 9 pegs individually from starting position to 9 separate peg-holes, as quickly as possible, and to immediately return the 9 pegs to the starting position upon filling the final peg-hole. This is performed separately for each hand. The score is the time (seconds/milliseconds) that it takes to complete the task, recorded separately for dominant and non-dominant hands. The minimum detectable change is 2.6 seconds for the dominant hand and 1.3 seconds for the non-dominant hand., Through Completion of Study (Average time 8-weeks)|Parkinson's Activities of Daily Living Scale (PAD-L), The Parkinson's Activities of Daily Living Scale is a self-report activities of daily living scale designed to assess difficulties in daily activities due to symptoms of Parkinson's Disease., Baseline|Parkinson's Activities of Daily Living Scale (PAD-L), The Parkinson's Activities of Daily Living Scale is a self-report activities of daily living scale designed to assess difficulties in daily activities due to symptoms of Parkinson's Disease., Through Completion of Study (Average time 8-weeks)",,Neurological Associates of West Los Angeles,,ALL,"ADULT, OLDER_ADULT",EARLY_PHASE1,50,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,fUS-Tremor,2022-07-13,2024-07-13,2024-08-13,2022-07-26,,2023-01-26,"Neurological Associates of West Los Angeles, Los Angeles, California, 90403, United States",
NCT03100474,Global Registry: ExAblate Neuro MR Guided Focused Ultrasound (MRgFUS) of Neurological Disorders:,https://clinicaltrials.gov/study/NCT03100474,,ACTIVE_NOT_RECRUITING,"A global post approval study to collect safety and effectiveness data related to ExAblate Neuro for the treatment of certain disorders such as Essential Tremor, Parkinson's Movement Disorders, or Neuropathic Pain within the thalamus and/or pallidum.",NO,Essential Tremor|Parkinson's Disease|Movement Disorders|Neuropathic Pain,,"Clinical Rating Scale for Tremor, CRST, 5 year",,,InSightec,,ALL,"CHILD, ADULT, OLDER_ADULT",,500,INDUSTRY,OBSERVATIONAL,Observational Model: |Time Perspective: p,ND001,2016-12,2023-06,2024-01,2017-04-04,,2023-04-20,"Stanford University, Stanford, California, 94305, United States|University of Maryland, Baltimore, Maryland, 21201, United States|University of Pennsylvania, Philadelphia, Pennsylvania, 19106, United States|University of Virginia, Charlottesville, Virginia, 22908, United States|Swedish Neuroscience Institute, Seattle, Washington, 98122, United States|Sunnybrook, Toronto, Ontario, M4N 3M5, Canada|Rambam Healthcare Campus, Haifa, Israel|Sheba Medical Center, Ramat Gan, Israel|Chang Bing Show Chwan Memorial Hospital, Chang Hua, 505, Taiwan",
NCT01304758,ExAblate Transcranial MR Guided Focused Ultrasound in the Treatment of Essential Tremor,https://clinicaltrials.gov/study/NCT01304758,,COMPLETED,"The purpose of this study is to evaluate the safety and initial effectiveness of MRI-guided focused ultrasound thermal ablation of a designated area in the brain of patients suffering from medication-refractory Essential Tremor, using the ExAblate transcranial system.

The ExAblate system is a medical device that involves a focused ultrasound system and an MRI scanner. ExAblate delivers a pulse of focused ultrasound energy, or sonication, to the targeted tissue. In this particular study the targeted tissue is a unilateral thermal lesion created in the ventralis intermedius nucleus of the thalamus.

The treatment begins with a series of standard diagnostic MR images to identify the location and shape of tumor to be treated. The ExAblate computer uses the physician's designation of the target volume to plan the best way to cover the target volume with small spots called ""sonications"". These treatment spots are cylinder shaped. Their size depends on sonication power and duration. During the treatment, a specific MR scan, which can be processed to identify changes in tissue temperature, provides a thermal map of the treatment volume to confirm the therapeutic effect. The thermal map is used to monitor the treatment in progress, and confirm that the ablation is proceeding according to plan, thus closing the therapy loop.

The ExAblate transcranial operates a helmet-shaped transducer (currently utilizing 1000-element phased array transducer) positioned above the subject head. The ExAblate transcranial system also includes means to immobilize the subject head, cool the interface water, and software for CT analysis and phase correction computation.

The ExAblate transcranial system is an experimental device and is being investigated in this study.",NO,Essential Tremor,DEVICE: ExAblate Transcranial MRgFUS System,"Device or procedure related Adverse Events reported, Safety of the ExAblate transcranial treatment will be determined by an evaluation of the incidence and severity of device and procedure related complications from the first / treatment day visit through the 3-Months post-treatment time point. Alternative treatments resulting from post-surgical changes in neurological status will be reported., 3 Months","Tremor rating scales: the Clinical Rating Scale for Tremors, Effectiveness will be evaluated using validated, tremor rating scales: the Clinical Rating Scale for Tremors (CRST) for ET patients, based upon patients in whom unilateral ExAblate lesioning is attempted (i.e., Intent-to-Treat analysis). Efficacy is defined as a reduction in contralateral symptoms at 3-months post-treatment.changes in neurological status will be reported., 3 months",,InSightec,,ALL,"ADULT, OLDER_ADULT",PHASE1,15,INDUSTRY,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,ET001,2011-01,2012-10,2012-10,2011-02-25,,2013-08-26,"University of Virginia, Charlottesville, Virginia, 22908, United States",
NCT02252380,ExAblate Transcranial MRgFUS for the Management of Treatment-Refractory Movement Disorders,https://clinicaltrials.gov/study/NCT02252380,,ACTIVE_NOT_RECRUITING,The proposed study is to evaluate the effectiveness of ExAblate Transcranial MRgFUS as a tool for creating a unilateral lesion in the Vim thalamus or the globus pallidus (GPi) in patients with treatment-refractory symptoms of movement disorders.,NO,Movement Disorders|Essential Tremor|Holmes Tremor|Parkinson's Disease|Wilson's Disease|Huntington's Disease|Dystonia|Tardive Dyskinesia|Orofacial Dyskinesias,DEVICE: Transcranial ExAblate System,"Severity of Device and Procedure Related Complications, Safety will be evaluated individually for each subject who is treated, At the time of ExAblate procedure",,,InSightec,,ALL,"ADULT, OLDER_ADULT",NA,10,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,MD003,2015-05,2023-06,2023-12,2014-09-30,,2022-12-20,"Sunnybrook Health Sciences Centre, Toronto, Ontario, M4N 3M5, Canada|Toronto Western Hospital, Toronto, Ontario, M5T 2S8, Canada",
NCT04002596,Safety and Initial Effectiveness of Transcranial MR Guided Focused Ultrasound for the Treatment of Parkinson's Disease,https://clinicaltrials.gov/study/NCT04002596,TDPD,UNKNOWN,Safety and Effectiveness in ExAblate Neuro treatment of medication-refractory tremor in subjects with idiopathic Parkinson's disease.,NO,Parkinson Disease,DEVICE: ExAblate Neuro Thalamotomy Treatment,"Clinical Rating Scale for Tremor, Primary effectiveness will be a comparison of the CRST scores at baseline vs. 3 months. (Range 0-152, scores are combined, the higher the score, the greater the clinical level of tremor, the worse clinical outcome is), 3 Months after Treatment|Severity of Device and Procedure related complications, To evaluate the incidence and severity of adverse events (AEs) associated with the ExAblate Transcranial thalamotomy of medication-refractory, tremor dominant PD after the ExAblate treatment and during the follow-up period of up up to 1 year, 1 year","Clinical Rating Scale for Tremor, Total Score, On-medication, total tremor (CRST) score (Range 0-152, scores are combined, the higher the score, the greater the clinical level of tremor, the worse clinical outcome is), 1 year|Clinical Rating Scale for Tremor, Part C, Level of disability measured from Part C subsection of CRST - Subcore of sections 16 to 23 (Range 0-32, scores are combined, the higher the scub-score, the greater the level of subject's disability, the worse clinical outcome is), 1 year|Parkinson's Disease Questionnaire - 39, Quality of life assessment with PDQ-39 (Range 0-156, scores are combined, the higher the score, the greater the level of clinical expression of Parkinson Disease, the worse clinical outcome is), 1 year",,InSightec,,ALL,"ADULT, OLDER_ADULT",NA,50,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,PD001J,2017-02-06,2020-08-30,2020-12-31,2019-06-28,,2019-06-28,"Henan Provincial Peoples Hospital, Zhengzhou, Henan, China|Shonan Fujisawa Tokushukai Hospital, Fujisawa, Kanagawa, Japan",
